Car,IndIncome,IncomeCategory
1,5.627551,5
1,4.756084,4
1,4.230118,4
1,4.617494,4
1,1.854014,1
0,3.105408,3
1,2.369682,2
1,3.294646,3
1,4.645225,4
1,4.687186,4
0,1.118866,1
1,3.896883,3
0,2.747027,2
0,4.774753,4
0,2.160408,2
1,4.247815,4
1,3.644173,3
1,2.748987,2
0,2.776671,2
0,1.784218,1
1,3.165056,3
0,2.768514,2
1,3.50858,3
1,1.819052,1
0,4.660709,4
1,5.028721,5
1,4.286825,4
0,1.614395,1
0,1.861853,1
1,2.303377,2
1,1.888581,1
1,1.019602,1
1,5.739182,5
1,3.02294,3
1,5.86198,5
1,2.331403,2
1,1.023658,1
1,3.73914,3
0,5.523294,5
0,4.946609,4
0,1.595202,1
1,1.670533,1
0,2.172608,2
1,4.410425,4
1,2.910227,2
1,2.354242,2
1,1.071604,1
1,2.107283,2
1,1.657071,1
1,3.371705,3
1,1.975221,1
0,4.598885,4
1,3.166276,3
1,2.388638,2
0,1.036918,1
1,5.225268,5
1,4.496483,4
1,3.358371,3
1,3.026321,3
1,2.640915,2
1,2.152585,2
1,2.124684,2
1,1.560532,1
1,3.164162,3
1,1.36415,1
0,2.589349,2
1,1.489012,1
1,1.486885,1
1,1.498931,1
0,2.605944,2
1,2.411429,2
1,5.823952,5
0,1.702182,1
0,3.700161,3
1,2.738413,2
1,2.661923,2
0,2.584647,2
1,3.121992,3
1,2.63566,2
1,3.957068,3
1,4.151481,4
1,5.276473,5
1,2.232132,2
1,1.719291,1
1,1.308823,1
1,5.423424,5
1,4.52727,4
1,2.01231,2
1,3.810821,3
1,2.305213,2
1,2.445666,2
0,4.462858,4
1,3.205126,3
1,2.802252,2
0,1.25644,1
1,3.378795,3
0,1.194187,1
1,1.363805,1
1,4.831187,4
1,2.66056,2
1,2.827942,2
1,4.308917,4
1,1.659426,1
0,3.165733,3
1,3.474944,3
1,2.363304,2
1,2.071077,2
1,3.322505,3
1,2.556908,2
1,1.229911,1
1,3.685845,3
1,2.886591,2
1,4.209428,4
1,4.150704,4
1,2.306837,2
0,1.934227,1
0,4.277387,4
0,1.306139,1
1,4.627729,4
1,4.321531,4
1,1.587828,1
0,4.162195,4
1,2.916894,2
1,5.457397,5
1,2.610898,2
1,2.346716,2
1,4.500217,4
1,5.954043,5
1,2.82126,2
0,4.424705,4
1,2.653292,2
1,2.223207,2
0,3.219441,3
1,3.195364,3
1,3.60094,3
1,3.888639,3
1,4.119859,4
0,4.915445,4
1,2.976123,2
1,5.097463,5
1,2.325836,2
1,4.150312,4
1,2.288351,2
1,4.466586,4
1,2.379416,2
1,2.725247,2
1,4.168223,4
0,2.366867,2
1,1.396394,1
1,1.039485,1
1,3.311787,3
1,3.063917,3
0,1.218023,1
1,1.738408,1
1,2.897484,2
1,1.7997,1
0,1.253292,1
0,2.076266,2
1,2.899174,2
0,1.236176,1
1,3.071704,3
0,1.251341,1
1,3.202959,3
0,4.48582,4
0,3.725399,3
0,2.239352,2
0,3.636068,3
1,1.078248,1
1,3.090506,3
0,1.209746,1
1,4.343602,4
0,2.985167,2
1,1.467117,1
0,1.787248,1
1,3.560665,3
0,1.805734,1
0,3.856565,3
1,4.580762,4
1,3.363859,3
1,3.070214,3
1,3.564092,3
1,2.948455,2
0,2.17932,2
1,4.884096,4
1,5.860301,5
1,2.514424,2
1,2.92112,2
1,2.144128,2
0,2.250692,2
1,2.326919,2
1,5.066716,5
0,1.782911,1
0,2.771713,2
1,2.807166,2
0,2.203391,2
1,3.33509,3
1,5.132474,5
0,3.041627,3
1,2.854483,2
1,2.369195,2
1,2.249482,2
1,1.267696,1
0,4.495131,4
1,2.089628,2
1,2.782109,2
1,4.229161,4
1,2.05268,2
0,2.395965,2
0,4.123273,4
1,4.197835,4
1,2.341845,2
1,4.406938,4
1,5.979739,5
0,2.333246,2
1,4.537852,4
0,1.233185,1
1,2.977009,2
1,2.909959,2
0,4.550083,4
1,1.364626,1
1,3.99415,3
1,5.584216,5
0,4.602162,4
1,5.043486,5
1,4.646146,4
0,2.61279,2
0,2.991127,2
1,4.332782,4
1,3.970898,3
1,4.035941,4
1,5.352862,5
1,2.531683,2
1,5.260839,5
1,4.951879,4
1,4.187443,4
1,4.71067,4
1,5.833019,5
0,3.212453,3
1,1.071525,1
1,4.745924,4
1,3.398494,3
1,4.608476,4
1,1.070623,1
0,2.572871,2
1,3.664325,3
1,3.485351,3
1,4.906909,4
1,3.036053,3
0,3.868723,3
1,4.701326,4
0,2.744275,2
1,5.827846,5
1,2.230167,2
1,4.585964,4
0,3.174872,3
1,2.129135,2
1,4.998764,4
0,1.370549,1
1,3.086634,3
0,2.458985,2
1,3.815917,3
1,4.208879,4
1,2.830359,2
1,2.16992,2
0,1.19814,1
1,2.33564,2
0,2.752047,2
0,2.805577,2
1,5.554106,5
1,1.978921,1
1,5.838347,5
0,3.574056,3
1,3.015205,3
0,3.886781,3
0,5.414564,5
0,2.035989,2
1,1.22099,1
1,4.257419,4
1,3.662782,3
1,5.139575,5
1,2.757756,2
1,1.923533,1
1,2.077013,2
1,5.561392,5
1,2.929121,2
1,5.235585,5
1,5.165778,5
1,4.40983,4
1,3.436966,3
1,1.338834,1
1,4.196295,4
1,2.270172,2
1,4.338154,4
1,4.949765,4
1,3.6409,3
1,2.656925,2
1,3.543869,3
1,2.391576,2
1,4.771856,4
0,1.879487,1
1,4.558366,4
1,3.607552,3
1,2.678127,2
1,3.310067,3
0,1.980149,1
1,5.34993,5
1,3.683597,3
1,2.04768,2
1,2.968554,2
1,1.482882,1
1,5.787745,5
1,3.931809,3
0,2.479566,2
1,3.429454,3
0,1.937022,1
1,1.42456,1
1,2.392076,2
0,2.21474,2
1,5.538964,5
1,3.40811,3
1,2.652364,2
1,1.151226,1
1,2.030716,2
0,1.588875,1
1,3.929959,3
0,4.981163,4
0,2.669081,2
1,5.620731,5
1,1.603193,1
1,2.173493,2
1,4.968837,4
1,3.881791,3
1,4.453915,4
1,5.924466,5
1,4.214995,4
1,3.257112,3
1,4.579751,4
1,1.842904,1
1,3.328985,3
1,4.002855,4
1,1.225647,1
1,4.096312,4
1,3.975528,3
1,4.229728,4
1,2.635277,2
1,1.60546,1
1,2.445927,2
1,3.655185,3
1,4.958353,4
1,2.879473,2
0,3.863721,3
1,5.955081,5
1,4.690408,4
1,5.937271,5
1,3.058585,3
1,2.320516,2
1,1.909666,1
1,4.785161,4
1,2.396842,2
0,4.824069,4
1,2.048696,2
1,3.823566,3
1,2.007663,2
1,3.254663,3
1,4.313061,4
0,4.773817,4
1,2.251203,2
1,3.576499,3
0,2.544372,2
1,2.829063,2
0,3.450041,3
1,2.491972,2
0,2.220084,2
1,3.741487,3
0,1.299147,1
1,3.738412,3
0,4.881366,4
1,3.66945,3
0,2.975397,2
1,1.936769,1
1,3.114023,3
1,4.640914,4
1,3.010053,3
0,3.701343,3
0,2.639133,2
1,2.33999,2
1,1.719452,1
1,1.970191,1
1,1.201858,1
0,2.840822,2
0,2.059639,2
1,4.570022,4
0,4.163849,4
1,4.034152,4
1,2.638709,2
1,1.884094,1
0,3.230171,3
1,2.650643,2
1,1.882448,1
1,2.109753,2
1,4.374918,4
0,1.53965,1
0,4.388902,4
1,4.236382,4
0,5.985862,5
1,1.805723,1
1,2.889977,2
1,4.616885,4
1,4.057583,4
1,4.304028,4
1,2.260687,2
1,2.655936,2
1,2.655206,2
0,2.993159,2
0,4.603382,4
1,2.150309,2
0,4.687398,4
0,1.533537,1
1,5.710345,5
1,1.379061,1
0,1.812023,1
1,3.591178,3
1,2.641364,2
0,4.227046,4
1,2.43437,2
1,2.534964,2
1,2.589655,2
1,5.032377,5
1,3.555567,3
1,4.350593,4
1,3.765862,3
1,4.774267,4
1,5.321174,5
0,2.672704,2
1,4.993998,4
1,2.738985,2
1,1.359721,1
1,4.637241,4
1,4.72197,4
1,3.624232,3
0,1.309359,1
1,4.697508,4
1,3.976619,3
1,4.04921,4
0,3.310337,3
1,4.072983,4
1,5.836905,5
1,3.219158,3
1,3.085972,3
0,1.547666,1
0,1.064801,1
1,3.210969,3
0,2.701548,2
1,2.395375,2
1,2.037527,2
1,5.554209,5
1,2.574141,2
1,3.34267,3
1,3.837459,3
1,1.11593,1
1,4.947101,4
1,4.575354,4
1,4.782274,4
1,3.323098,3
1,2.151509,2
1,1.762076,1
0,2.547537,2
1,4.341505,4
1,5.158437,5
1,3.086166,3
1,1.172117,1
1,1.482183,1
0,1.101399,1
1,2.668924,2
1,4.714605,4
1,3.745276,3
1,2.360682,2
1,2.31832,2
1,4.674983,4
1,4.207868,4
1,4.139857,4
1,5.722711,5
1,3.135541,3
1,2.883178,2
1,4.049574,4
1,1.125813,1
1,4.9204,4
1,1.785154,1
1,2.253156,2
1,3.749332,3
1,3.860023,3
1,3.723659,3
1,3.661304,3
0,1.799425,1
0,5.373757,5
1,2.636142,2
1,4.21002,4
0,1.235362,1
1,4.512619,4
0,4.177576,4
0,3.997921,3
1,4.873859,4
1,4.184365,4
1,1.954401,1
1,4.60773,4
1,2.689329,2
1,4.491827,4
1,2.719531,2
1,2.450177,2
0,5.653012,5
1,2.567608,2
1,1.986606,1
1,1.43307,1
1,2.494472,2
1,2.253948,2
1,3.600365,3
1,2.923321,2
0,4.433547,4
1,4.440044,4
1,2.484939,2
1,2.553665,2
0,2.763425,2
0,1.742688,1
1,2.083407,2
1,1.67715,1
0,1.803452,1
1,3.414178,3
1,3.474099,3
1,3.095073,3
1,3.973664,3
1,3.914752,3
1,1.851386,1
1,4.647667,4
0,3.8501,3
0,2.67897,2
1,3.143982,3
1,2.634104,2
1,2.359307,2
1,3.935935,3
0,1.961058,1
1,1.006775,1
0,4.432833,4
1,2.479876,2
0,1.595836,1
1,4.001996,4
0,5.673429,5
1,3.977975,3
1,4.933198,4
1,5.289209,5
1,4.356927,4
0,2.110065,2
1,1.106107,1
0,3.537401,3
0,1.526782,1
1,2.187785,2
1,4.779908,4
1,2.673789,2
1,4.180481,4
0,3.935829,3
1,3.538507,3
1,2.291745,2
1,2.722212,2
1,1.075112,1
1,4.07443,4
1,1.680694,1
1,3.314286,3
1,5.751643,5
1,3.899926,3
1,2.20943,2
1,4.728812,4
0,2.933708,2
1,2.384306,2
1,3.929548,3
1,3.080305,3
0,4.297156,4
1,4.546046,4
0,4.945284,4
0,1.45564,1
1,4.437437,4
0,3.331538,3
1,1.808907,1
1,2.279567,2
1,5.966111,5
1,3.06429,3
1,2.564657,2
1,4.725979,4
1,1.254448,1
1,2.62047,2
1,2.30903,2
0,1.423403,1
1,1.698562,1
1,5.884809,5
0,2.14858,2
1,2.536848,2
0,2.815954,2
0,4.467387,4
1,5.074743,5
1,4.953916,4
0,2.033088,2
1,4.703019,4
1,4.717842,4
1,2.133709,2
1,5.088243,5
1,1.404756,1
1,2.421608,2
0,2.641845,2
0,3.995598,3
1,3.834089,3
1,2.073004,2
1,4.25556,4
1,3.446751,3
1,3.092412,3
1,4.684683,4
0,1.103576,1
1,3.049375,3
0,4.44935,4
1,2.67148,2
0,1.822432,1
1,2.397552,2
1,2.84192,2
0,1.199561,1
0,2.927301,2
1,5.718567,5
1,3.996924,3
0,4.107701,4
1,3.295674,3
1,3.639159,3
0,4.652115,4
1,4.70472,4
1,2.502373,2
1,4.753138,4
1,5.784429,5
1,1.416354,1
1,3.707371,3
1,2.876374,2
0,5.794416,5
1,4.29012,4
1,1.345366,1
1,5.473946,5
1,2.286854,2
1,2.511737,2
1,5.027629,5
1,5.031821,5
1,1.467538,1
0,3.553386,3
1,1.801207,1
1,3.593136,3
1,4.925074,4
1,2.681882,2
1,1.695744,1
1,2.799208,2
0,2.166869,2
0,4.496758,4
1,1.481417,1
1,1.874934,1
1,3.799001,3
0,2.803113,2
0,1.595491,1
0,3.849144,3
1,2.707978,2
0,2.088312,2
1,3.815929,3
1,3.642058,3
1,2.433028,2
0,4.927655,4
1,3.430993,3
0,1.915188,1
1,2.594656,2
0,5.087976,5
1,4.404616,4
1,2.257911,2
1,1.512065,1
0,2.554152,2
1,2.949253,2
0,4.086793,4
1,3.312979,3
1,4.847959,4
1,3.201589,3
1,3.229426,3
1,5.034239,5
1,4.614787,4
1,3.005803,3
1,3.035136,3
0,3.503108,3
1,4.31017,4
1,2.786118,2
1,4.416183,4
0,4.483078,4
1,2.489157,2
1,1.670478,1
1,4.097317,4
1,1.700168,1
1,2.496557,2
0,5.925046,5
0,2.615811,2
1,2.031831,2
1,1.492582,1
1,3.572964,3
1,2.50486,2
0,1.015149,1
1,3.421327,3
1,2.751649,2
0,1.395301,1
1,1.252685,1
1,3.491911,3
1,3.610679,3
1,3.221097,3
1,2.984231,2
0,1.006809,1
0,2.887342,2
1,3.072106,3
1,3.561972,3
1,3.123626,3
1,3.791318,3
1,1.782378,1
1,3.428061,3
1,3.892778,3
1,5.04861,5
1,1.77125,1
1,1.686276,1
1,3.821092,3
1,4.263718,4
1,5.139712,5
1,5.771035,5
1,2.216684,2
1,1.477131,1
1,2.987874,2
1,3.299089,3
0,3.287063,3
0,1.905885,1
0,1.996374,1
1,1.406702,1
1,4.325009,4
1,5.538274,5
1,1.696915,1
1,4.052044,4
0,3.433793,3
1,4.993597,4
1,1.211877,1
1,4.787339,4
1,3.816507,3
1,4.106333,4
1,1.083705,1
1,4.444254,4
1,1.290231,1
1,4.892265,4
1,1.535848,1
1,4.698356,4
1,2.494026,2
1,4.141082,4
1,3.890121,3
1,4.861979,4
1,2.069534,2
1,5.705197,5
0,4.98639,4
1,4.369667,4
0,2.446973,2
1,2.712554,2
1,4.153119,4
1,2.43287,2
1,3.994117,3
0,1.533029,1
1,2.981506,2
0,1.129492,1
1,2.311162,2
0,1.696049,1
1,5.119057,5
1,3.027893,3
0,5.15132,5
1,2.75801,2
1,3.993738,3
0,1.879103,1
1,5.309363,5
0,2.937115,2
0,4.428503,4
1,1.246192,1
1,4.025391,4
1,5.159485,5
1,1.130201,1
0,4.521476,4
0,2.323423,2
0,3.050751,3
1,1.451077,1
0,4.515161,4
1,4.544975,4
0,2.688076,2
1,4.854973,4
1,1.17872,1
1,3.053793,3
1,3.15836,3
1,4.820045,4
1,3.192431,3
1,3.365363,3
0,3.148441,3
1,2.312122,2
0,2.363309,2
1,3.073836,3
1,3.33495,3
0,3.931845,3
0,2.467398,2
1,1.027352,1
1,2.650572,2
0,1.203371,1
1,2.346488,2
1,3.838386,3
1,1.313231,1
1,4.09059,4
1,3.876802,3
1,1.655631,1
1,4.14362,4
1,2.487301,2
0,1.987028,1
1,1.382148,1
0,4.288083,4
0,2.311085,2
0,2.751541,2
1,2.200649,2
1,1.157525,1
1,3.071784,3
0,2.165646,2
1,4.900608,4
1,3.65257,3
1,4.02608,4
1,2.062729,2
1,1.124485,1
0,1.553132,1
1,3.065835,3
1,2.967656,2
1,2.665008,2
1,3.459092,3
1,3.488311,3
1,5.980698,5
1,4.343656,4
1,4.069212,4
1,3.008924,3
1,1.74678,1
1,3.36062,3
1,5.10952,5
0,4.90884,4
1,5.570372,5
1,4.863029,4
1,2.853888,2
1,2.895829,2
1,1.177058,1
1,3.344179,3
1,4.796939,4
1,4.820095,4
1,2.607807,2
1,3.940452,3
1,3.005759,3
0,2.07023,2
1,2.737963,2
1,3.953464,3
1,5.85414,5
1,1.729608,1
1,2.096266,2
0,2.490807,2
1,1.829854,1
0,1.102523,1
0,2.701173,2
1,4.37665,4
1,5.281549,5
1,2.634046,2
0,3.288016,3
1,3.374573,3
1,5.409915,5
0,1.516736,1
1,3.368593,3
0,2.357018,2
1,4.439057,4
1,2.906029,2
0,5.576808,5
1,2.122339,2
1,3.436759,3
1,4.534807,4
1,1.600055,1
1,2.928868,2
1,3.414655,3
0,1.999815,1
0,2.78592,2
1,2.734284,2
1,2.953374,2
1,2.172565,2
1,3.471345,3
1,3.583512,3
1,4.785617,4
1,2.04179,2
1,4.197837,4
1,2.316926,2
1,3.864864,3
1,2.293044,2
1,5.750683,5
0,2.368786,2
1,3.285566,3
1,4.115735,4
1,1.69678,1
1,1.90683,1
1,2.300845,2
1,1.381247,1
0,2.973547,2
1,1.69071,1
1,2.437932,2
0,4.460682,4
1,2.721037,2
0,5.024752,5
0,3.955033,3
0,1.060855,1
1,3.482822,3
1,1.520264,1
1,4.383291,4
1,2.251145,2
0,2.892279,2
0,4.821882,4
0,1.835063,1
0,3.067618,3
0,1.672214,1
1,3.640775,3
1,3.157118,3
0,2.236459,2
1,2.713351,2
1,2.877316,2
0,1.684692,1
1,4.408118,4
1,3.38615,3
1,2.668448,2
1,2.693724,2
1,4.038912,4
0,1.317126,1
1,4.234241,4
1,3.428113,3
0,4.038228,4
1,3.336921,3
0,2.820454,2
1,5.206594,5
1,4.019369,4
1,3.771256,3
0,5.124621,5
1,4.211693,4
1,4.673678,4
1,5.833445,5
0,1.383411,1
1,4.970138,4
0,2.530886,2
1,5.935463,5
1,2.674679,2
1,3.952861,3
1,3.285511,3
1,3.231968,3
1,3.099509,3
1,4.953134,4
1,2.877752,2
0,3.792924,3
1,2.921562,2
1,2.757234,2
1,2.633856,2
1,5.554937,5
0,3.674618,3
1,3.235747,3
0,3.075203,3
1,5.739319,5
0,1.209114,1
1,1.007029,1
0,2.868301,2
0,1.253099,1
0,2.238787,2
0,3.322118,3
0,1.397021,1
1,4.368213,4
1,3.464566,3
1,1.182602,1
1,5.151632,5
1,2.991659,2
1,4.780656,4
1,4.184748,4
1,2.804809,2
1,4.871623,4
1,3.571115,3
1,2.759693,2
1,2.28291,2
1,2.950834,2
1,3.962453,3
1,3.537901,3
1,4.890075,4
1,3.511838,3
0,1.335124,1
1,2.131103,2
0,1.293895,1
1,2.09497,2
1,3.435682,3
1,4.359943,4
1,4.356461,4
1,2.59739,2
0,2.299547,2
1,2.610506,2
1,4.624368,4
0,4.662751,4
1,2.436643,2
1,5.47072,5
1,2.781679,2
1,4.696917,4
1,4.376918,4
1,2.98856,2
1,1.79688,1
1,3.056396,3
1,1.245104,1
0,4.348318,4
1,1.33961,1
1,1.214756,1
0,2.534064,2
0,2.516465,2
1,4.675782,4
1,4.878128,4
0,1.718411,1
0,1.992646,1
0,1.383944,1
1,3.339411,3
1,4.133342,4
1,2.343837,2
1,3.552368,3
1,2.872271,2
0,2.992429,2
1,2.20114,2
0,2.074151,2
1,1.395312,1
0,3.964482,3
0,1.949387,1
1,2.057766,2
0,3.906063,3
0,1.412719,1
1,5.113453,5
1,3.154529,3
1,3.138088,3
1,1.00369,1
1,4.841234,4
0,3.361313,3
1,3.557855,3
0,4.864269,4
0,4.802641,4
1,3.447726,3
1,3.801767,3
0,2.307883,2
1,2.345737,2
1,2.499297,2
1,4.133942,4
1,3.104679,3
0,3.319117,3
1,1.534465,1
1,3.907652,3
1,3.573283,3
1,5.049205,5
1,5.734257,5
0,2.410561,2
1,3.3168,3
1,2.909986,2
1,4.812649,4
1,4.829172,4
1,3.281225,3
1,4.903553,4
1,3.322425,3
1,3.746741,3
1,1.797067,1
1,2.155414,2
1,2.515792,2
0,3.994332,3
1,4.193636,4
1,2.410933,2
1,4.97727,4
1,1.485358,1
1,4.768622,4
1,3.685493,3
0,1.305207,1
1,3.0374,3
1,3.850909,3
1,4.058332,4
1,2.825894,2
1,2.126045,2
1,5.228507,5
1,2.971119,2
1,1.976855,1
1,2.83943,2
1,2.50088,2
0,3.090589,3
0,1.910653,1
1,3.114289,3
1,1.954412,1
1,1.347061,1
1,2.680551,2
1,2.279108,2
1,1.685782,1
1,2.153959,2
1,5.143672,5
1,4.49714,4
1,2.124145,2
1,4.41744,4
1,1.642756,1
1,1.028257,1
1,2.466095,2
1,1.01605,1
1,1.955996,1
1,2.166052,2
1,2.151996,2
1,3.16995,3
1,2.130527,2
0,3.756711,3
1,2.251345,2
1,4.119954,4
1,3.856899,3
1,2.050696,2
0,2.253994,2
1,3.214465,3
1,2.189174,2
1,4.534435,4
1,1.941144,1
1,3.906452,3
1,4.081816,4
1,2.380077,2
1,1.049455,1
0,4.433474,4
0,3.328274,3
0,1.546926,1
1,5.766312,5
0,1.972706,1
1,1.858502,1
1,2.62664,2
1,1.761753,1
1,3.000367,3
0,2.833751,2
1,4.880363,4
0,1.198982,1
1,5.94221,5
1,3.631636,3
1,5.669781,5
0,1.86533,1
1,2.169387,2
1,2.156614,2
1,1.708453,1
1,5.406903,5
1,3.509785,3
1,4.321676,4
1,3.959633,3
1,2.028357,2
1,3.941406,3
0,4.335918,4
1,4.309605,4
1,2.864202,2
1,1.156736,1
0,5.486729,5
1,3.509266,3
1,1.054432,1
1,3.449521,3
1,4.639362,4
1,2.923598,2
1,3.765665,3
1,4.169981,4
1,1.746667,1
1,2.343877,2
1,2.336388,2
1,5.243242,5
1,2.469161,2
1,2.624916,2
1,3.210454,3
1,5.965451,5
1,3.187354,3
1,4.813467,4
1,4.85848,4
1,1.118471,1
1,2.743959,2
1,3.545861,3
1,4.497017,4
0,1.637591,1
0,5.00154,5
1,2.388854,2
1,4.615798,4
0,3.088231,3
1,3.558224,3
1,4.210503,4
1,2.307522,2
1,5.933043,5
0,5.351304,5
1,2.345524,2
1,4.111896,4
1,3.913524,3
1,1.372641,1
1,2.080066,2
1,2.370384,2
0,2.948539,2
1,5.795894,5
1,2.842382,2
1,3.687448,3
1,2.437497,2
1,4.73593,4
1,3.818346,3
1,4.340453,4
1,4.952474,4
1,3.058275,3
1,4.397728,4
1,1.493914,1
1,4.68698,4
1,4.770043,4
1,2.113141,2
1,3.272722,3
1,2.948141,2
1,2.392971,2
1,3.056252,3
1,3.246058,3
1,1.336211,1
0,2.61412,2
1,4.216192,4
1,4.4009,4
1,1.635483,1
1,2.30587,2
1,2.137653,2
1,4.959049,4
1,2.755761,2
0,3.487339,3
1,4.39653,4
0,2.970673,2
0,1.849875,1
1,4.830879,4
1,3.840289,3
0,1.160485,1
0,2.79255,2
1,1.785413,1
0,5.315454,5
1,2.76001,2
1,1.341037,1
1,2.946602,2
1,2.611223,2
0,5.186163,5
1,3.971435,3
0,1.116662,1
1,3.61095,3
1,2.291151,2
1,4.401547,4
1,5.33507,5
1,2.011666,2
0,3.761989,3
0,5.728193,5
1,1.367634,1
1,3.918932,3
0,4.416687,4
1,4.853474,4
0,1.704635,1
0,2.078368,2
1,1.279754,1
1,4.267628,4
0,4.856905,4
1,5.173635,5
1,2.059695,2
1,1.448334,1
1,2.078199,2
1,2.756768,2
1,4.675982,4
0,1.10318,1
0,4.935742,4
1,5.406887,5
1,4.304688,4
0,1.164041,1
1,3.744151,3
1,4.844524,4
1,2.389706,2
1,2.970493,2
1,2.62235,2
1,4.438423,4
1,5.908096,5
1,3.559862,3
0,4.853148,4
1,2.270317,2
1,3.442226,3
1,1.860351,1
1,2.105085,2
1,4.947343,4
0,3.001699,3
0,3.51053,3
1,3.527358,3
1,3.477123,3
1,5.408631,5
1,4.82285,4
1,3.021365,3
1,4.408765,4
0,2.308894,2
1,3.544112,3
1,3.041023,3
0,3.372382,3
1,3.197609,3
0,2.944922,2
0,2.056157,2
1,2.599344,2
1,4.529934,4
0,3.312215,3
1,5.667869,5
1,4.036433,4
1,4.192849,4
1,2.268954,2
1,2.823684,2
1,1.207124,1
1,5.611171,5
1,3.90554,3
1,4.984047,4
1,4.656219,4
1,4.712304,4
1,4.718143,4
1,1.322047,1
1,2.715096,2
1,3.131959,3
0,2.345065,2
0,3.844359,3
1,1.078101,1
1,2.269123,2
1,3.761609,3
1,1.559715,1
1,5.367269,5
1,4.873113,4
1,3.056652,3
1,3.748841,3
1,2.964345,2
1,4.980065,4
1,5.766008,5
1,3.378933,3
0,2.328497,2
1,1.711976,1
1,3.228608,3
1,3.9234,3
1,3.984299,3
1,1.928222,1
1,3.165453,3
0,5.994252,5
0,4.745433,4
1,3.524644,3
1,2.800937,2
1,1.86041,1
0,5.380632,5
1,5.125216,5
1,1.935933,1
1,3.244883,3
1,5.768599,5
1,4.420953,4
1,4.43972,4
1,3.650616,3
0,2.763383,2
0,5.818595,5
1,4.686414,4
1,4.356001,4
1,3.344183,3
1,3.405716,3
1,3.176266,3
1,2.306325,2
1,2.298431,2
0,3.559305,3
1,1.112733,1
0,2.232725,2
1,2.062481,2
1,4.115916,4
1,4.836955,4
0,5.452218,5
1,3.033484,3
1,3.804167,3
1,3.030342,3
1,5.102466,5
0,3.369277,3
1,4.540632,4
1,1.501517,1
1,4.004506,4
0,2.547852,2
0,5.599344,5
1,1.21561,1
1,3.876093,3
1,2.187405,2
1,3.466181,3
1,3.937499,3
0,1.880748,1
1,3.426944,3
1,4.050823,4
1,5.553355,5
1,3.488643,3
1,5.963385,5
1,2.751271,2
1,3.450171,3
1,2.81009,2
1,4.461244,4
1,2.707211,2
1,1.507384,1
1,4.90061,4
1,4.405134,4
1,5.299093,5
1,1.410944,1
1,4.128634,4
1,2.475894,2
1,4.173892,4
1,2.727876,2
1,2.208025,2
0,3.858566,3
0,4.328773,4
1,4.786846,4
1,5.599508,5
1,1.408371,1
1,4.265177,4
1,1.534779,1
1,3.15231,3
1,1.67821,1
1,4.79355,4
1,4.564395,4
1,2.314185,2
1,5.804379,5
1,2.040185,2
1,2.492352,2
0,4.136581,4
1,1.377357,1
0,2.601375,2
1,3.309903,3
0,2.681927,2
1,3.811661,3
0,1.61297,1
1,3.461065,3
1,2.242765,2
1,2.591651,2
0,1.698214,1
0,3.575945,3
1,2.574899,2
1,4.096054,4
1,5.159642,5
1,5.632986,5
1,3.060895,3
1,3.565431,3
0,1.332879,1
1,2.054382,2
1,2.807973,2
0,3.296485,3
1,2.251912,2
1,1.850452,1
1,3.649628,3
0,3.506913,3
1,4.419086,4
1,1.115391,1
0,1.611608,1
0,2.092445,2
1,4.473247,4
1,3.952941,3
1,3.100053,3
0,1.523164,1
1,2.014652,2
0,2.587662,2
1,4.638806,4
1,1.237569,1
1,5.937834,5
1,1.574072,1
1,1.760146,1
1,4.152624,4
1,4.697564,4
0,2.394841,2
1,3.012492,3
1,2.561311,2
1,2.348168,2
1,3.028419,3
1,4.83154,4
0,3.314604,3
1,3.312892,3
1,4.872129,4
0,2.755294,2
1,4.015498,4
1,2.924299,2
1,3.484684,3
1,4.950686,4
1,1.039482,1
1,5.266908,5
0,3.632334,3
1,3.143648,3
0,2.368333,2
1,3.11433,3
1,3.008025,3
0,3.679546,3
1,3.756111,3
1,4.802204,4
1,2.312975,2
0,4.023406,4
0,1.627402,1
0,1.878317,1
0,4.739161,4
0,1.872743,1
0,1.974868,1
0,1.565052,1
1,5.420853,5
1,4.255383,4
1,4.280911,4
1,4.490658,4
1,2.101415,2
1,4.484293,4
1,4.584678,4
1,4.113031,4
1,5.467737,5
1,2.535278,2
1,4.532228,4
1,1.602385,1
1,2.395302,2
1,1.688873,1
1,2.195423,2
1,4.550532,4
1,5.79729,5
0,5.724208,5
1,5.061337,5
0,1.596924,1
1,2.406722,2
1,1.949504,1
1,2.141662,2
1,2.573335,2
1,3.049724,3
0,1.902926,1
1,5.388596,5
1,4.712467,4
1,2.552795,2
1,2.426256,2
1,5.739516,5
1,4.526599,4
1,3.408985,3
1,4.507782,4
1,5.502004,5
1,3.121416,3
0,1.559535,1
1,2.059944,2
1,2.800858,2
0,2.027178,2
1,3.388705,3
1,1.835455,1
1,2.928293,2
1,1.426543,1
1,2.191022,2
1,3.246536,3
1,4.909218,4
0,5.105653,5
1,4.107215,4
0,4.507813,4
1,3.230963,3
0,2.539572,2
1,4.120819,4
0,2.629099,2
0,2.262462,2
1,3.435848,3
1,4.770688,4
1,4.617472,4
1,4.716076,4
1,2.175874,2
1,3.041198,3
1,3.973668,3
1,5.011737,5
1,1.156052,1
1,4.02126,4
1,2.978706,2
1,2.311764,2
1,4.022995,4
1,2.250866,2
0,1.285948,1
1,4.743511,4
1,5.435228,5
